Unnamed: 0,Website ,Product type,Product Link ,Product Img ,Product Name,Price,price_numeric,price_log,price_scaled,cluster_k2,cluster_k3,cluster_k4,cluster_k5,final_cluster
,Sephora,Tint,https://www.sephora.me/sa-en/p/chocolicious-cheeks/P10060151,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dwe3843aea/images/hi-res/PID_principal/PID_principal_4604/P10060151_principal.jpg,BENEFIT COSMETICS Chocolicious Cheeks, 198.00,198.0,5.293304824724492,1.0305510989915796,1,0,1,3,0
,Sephora,Tint,https://www.sephora.me/sa-en/p/crystah/P10025832,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dw5525e612/images/hi-res/SKU/SKU_3450/585609_swatch.jpg,BENEFIT COSMETICS Crystah, 186.00,186.0,5.231108616854587,0.9621907561961379,1,0,1,3,0
,Sephora,Tint,https://www.sephora.me/sa-en/p/dandelion/P10025840,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dw930c4140/images/hi-res/SKU/SKU_3450/586007_swatch.jpg,BENEFIT COSMETICS Dandelion, 186.00,186.0,5.231108616854587,0.9621907561961379,1,0,1,3,0
,Sephora,Tint,https://www.sephora.me/sa-en/p/dandelion-twinkle/P10025828,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dwcde56e25/images/hi-res/SKU/SKU_3450/585596_swatch.jpg,BENEFIT COSMETICS Dandelion Twinkle, 202.00,202.0,5.313205979041787,1.0524246147210417,1,0,1,3,0
,Sephora,Tint,https://www.sephora.me/sa-en/p/java/P10025837,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dw7e620c8d/images/hi-res/SKU/SKU_3450/585620_swatch.jpg,BENEFIT COSMETICS Java, 186.00,186.0,5.231108616854587,0.9621907561961379,1,0,1,3,0
,Sephora,Tint,https://www.sephora.me/sa-en/p/moone/P10025833,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dwc3f80460/images/hi-res/SKU/SKU_3450/585610_swatch.jpg,BENEFIT COSMETICS Moone, 186.00,186.0,5.231108616854587,0.9621907561961379,1,0,1,3,0
,Sephora,Tint,https://www.sephora.me/sa-en/p/peachin'/P10025826,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dw17d5d306/images/hi-res/SKU/SKU_3450/582911_swatch.jpg,BENEFIT COSMETICS Peachin', 186.00,186.0,5.231108616854587,0.9621907561961379,1,0,1,3,0
,Sephora,Tint,https://www.sephora.me/sa-en/p/pompom/P10025827,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dw45454167/images/hi-res/SKU/SKU_3450/582912_swatch.jpg,BENEFIT COSMETICS PomPom, 186.00,186.0,5.231108616854587,0.9621907561961379,1,0,1,3,0
,Sephora,Tint,https://www.sephora.me/sa-en/p/shellie/P10025829,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dw5788398e/images/hi-res/SKU/SKU_3450/585603_swatch.jpg,BENEFIT COSMETICS Shellie, 186.00,186.0,5.231108616854587,0.9621907561961379,1,0,1,3,0
,Sephora,Tint,https://www.sephora.me/sa-en/p/starlaa-rose-bronze-blush/P10025830,https://img-product.sephora.me/dw/image/v2/BKWK_PRD/on/demandware.static/-/Sites-masterCatalog_Sephora/default/dw5acbf445/images/hi-res/SKU/SKU_3450/585604_swatch.jpg,BENEFIT COSMETICS Starlaa - Rose-bronze blush, 186.00,186.0,5.231108616854587,0.9621907561961379,1,0,1,3,0
