Unnamed: 0,Website ,Product type,Product Link ,Product Img ,Product Name,Price,price_numeric,price_log,price_scaled,cluster_k2,cluster_k3,cluster_k4,cluster_k5,final_cluster
,Nahdi,Tint,https://www.nahdionline.com/en-sa/moodmatcher-luxe-orange/pdp/101025442,"https://ecombe.nahdionline.com/media/catalog/product/m/o/moodmatcher-luxe-cor-orange_1.jpg?width=265&height=265&canvas=265,265&optimize=high&bg-color=255,255,255&fit=bounds",Moodmatcher Luxe- Orange,56.96,56.96,4.059753117452481,-0.32525531514543715,0,2,0,2,2
,Nahdi,Tint,https://www.nahdionline.com/en-sa/moodmatcher-luxe-cadilac-blue/pdp/101025469,"https://ecombe.nahdionline.com/media/catalog/product/m/o/moodmatcher-luxe-cadilac-blue_1.jpg?width=265&height=265&canvas=265,265&optimize=high&bg-color=255,255,255&fit=bounds",Moodmatcher Luxe-Cadilac -- Blue,56.96,56.96,4.059753117452481,-0.32525531514543715,0,2,0,2,2
,Nahdi,Tint,https://www.nahdionline.com/en-sa/moodmatcher-luxe-fuchisa-green/pdp/101025485,"https://ecombe.nahdionline.com/media/catalog/product/m/o/moodmatcher-luxe-fuchisa-green_1.jpg?width=265&height=265&canvas=265,265&optimize=high&bg-color=255,255,255&fit=bounds",Moodmatcher Luxe-Fuchisa -- Green,56.96,56.96,4.059753117452481,-0.32525531514543715,0,2,0,2,2
,Nahdi,Tint,https://www.nahdionline.com/en-sa/moodmatcher-luxe-pretty-pink/pdp/101025477,"https://ecombe.nahdionline.com/media/catalog/product/m/o/moodmatcher-luxe-pretty-pink_1.jpg?width=265&height=265&canvas=265,265&optimize=high&bg-color=255,255,255&fit=bounds",Moodmatcher Luxe-Pretty -- Pink,56.96,56.96,4.059753117452481,-0.32525531514543715,0,2,0,2,2
,Nahdi,Tint,https://www.nahdionline.com/en-sa/moodmatcher-luxe-ras-red/pdp/101025434,"https://ecombe.nahdionline.com/media/catalog/product/m/o/moodmatcher-luxe-ras-red_1.jpg?width=265&height=265&canvas=265,265&optimize=high&bg-color=255,255,255&fit=bounds",Moodmatcher Luxe-Ras-- Red,56.96,56.96,4.059753117452481,-0.32525531514543715,0,2,0,2,2
,Nahdi,Tint,https://www.nahdionline.com/en-sa/moodmatcher-luxe-shell-yellow/pdp/101025451,"https://ecombe.nahdionline.com/media/catalog/product/m/o/moodmatcher-luxe-shell-yellow_1.jpg?width=265&height=265&canvas=265,265&optimize=high&bg-color=255,255,255&fit=bounds",Moodmatcher Luxe-Shell- Yellow,56.96,56.96,4.059753117452481,-0.32525531514543715,0,2,0,2,2
,Nahdi,Tint,https://www.nahdionline.com/en-sa/moodmatcher-twist-stick-black/pdp/101488447,"https://ecombe.nahdionline.com/media/catalog/product/m/o/moodmatcher-twist-stick-black_1.jpg?width=265&height=265&canvas=265,265&optimize=high&bg-color=255,255,255&fit=bounds",Moodmatcher Twist Stick - Black,56.96,56.96,4.059753117452481,-0.32525531514543715,0,2,0,2,2
,Nahdi,Tint,https://www.nahdionline.com/en-sa/moodmatcher-twist-stick-brown/pdp/101488455,"https://ecombe.nahdionline.com/media/catalog/product/m/o/moodmatcher-twist-stick-brown_1.jpg?width=265&height=265&canvas=265,265&optimize=high&bg-color=255,255,255&fit=bounds",Moodmatcher Twist Stick - Brown,56.96,56.96,4.059753117452481,-0.32525531514543715,0,2,0,2,2
,Nahdi,Tint,https://www.nahdionline.com/en-sa/moodmatcher-twist-stick-dark-blue/pdp/101488439,"https://ecombe.nahdionline.com/media/catalog/product/m/o/moodmatcher-twist-stick-dark-blue_1.jpg?width=265&height=265&canvas=265,265&optimize=high&bg-color=255,255,255&fit=bounds",Moodmatcher Twist Stick Dark - Blue,56.96,56.96,4.059753117452481,-0.32525531514543715,0,2,0,2,2
,Nahdi,Tint,https://www.nahdionline.com/en-sa/moodmatcher-twist-stick-purple/pdp/101488463,"https://ecombe.nahdionline.com/media/catalog/product/m/o/moodmatcher-twist-stick-purple_1.jpg?width=265&height=265&canvas=265,265&optimize=high&bg-color=255,255,255&fit=bounds",Moodmatcher Twist Stick- Purple,56.96,56.96,4.059753117452481,-0.32525531514543715,0,2,0,2,2
